name,crate,blocks,edges,stmt_count,treewidth,is_unsafe
"<collections::btree::map::IntoValues<K, V, A> as core::iter::Iterator>::next",alloc,3,2,1,1,0
"<collections::btree::map::IntoValues<K, V, A> as core::iter::Iterator>::size_hint",alloc,2,1,1,1,0
"<collections::btree::map::IntoValues<K, V, A> as core::iter::Iterator>::last",alloc,3,2,1,1,0
"<collections::btree::map::IntoValues<K, V, A> as core::iter::DoubleEndedIterator>::next_back",alloc,3,2,1,1,0
"<collections::btree::map::IntoValues<K, V, A> as core::iter::ExactSizeIterator>::len",alloc,2,1,1,1,0
"<collections::btree::map::IntoValues<K, V, A> as core::default::Default>::default",alloc,2,1,1,1,0
"<collections::btree::map::Range<'a, K, V> as core::iter::DoubleEndedIterator>::next_back",alloc,2,1,1,1,0
"<collections::btree::map::Range<'_, K, V> as core::clone::Clone>::clone",alloc,2,1,2,1,0
"<collections::btree::map::RangeMut<'a, K, V> as core::iter::Iterator>::next",alloc,2,1,1,1,0
"<collections::btree::map::RangeMut<'a, K, V> as core::iter::Iterator>::last",alloc,2,1,1,1,0
"<collections::btree::map::RangeMut<'a, K, V> as core::iter::Iterator>::min",alloc,2,1,1,1,0
"<collections::btree::map::RangeMut<'a, K, V> as core::iter::Iterator>::max",alloc,2,1,1,1,0
"<collections::btree::map::RangeMut<'a, K, V> as core::iter::DoubleEndedIterator>::next_back",alloc,2,1,1,1,0
"<collections::btree::map::BTreeMap<K, V> as core::iter::FromIterator<(K, V)>>::from_iter",alloc,12,12,8,2,0
"<collections::btree::map::BTreeMap<K, V, A> as core::iter::Extend<(K, V)>>::extend",alloc,3,2,1,1,0
"<collections::btree::map::BTreeMap<K, V, A> as core::iter::Extend<(K, V)>>::extend_one",alloc,3,2,2,1,0
"<collections::btree::map::BTreeMap<K, V, A> as core::iter::Extend<(&'a K, &'a V)>>::extend",alloc,4,3,0,1,0
"<collections::btree::map::BTreeMap<K, V, A> as core::iter::Extend<(&'a K, &'a V)>>::extend_one",alloc,2,1,4,1,0
"<collections::btree::map::BTreeMap<K, V, A> as core::hash::Hash>::hash",alloc,9,9,5,2,0
"<collections::btree::map::BTreeMap<K, V> as core::default::Default>::default",alloc,2,1,0,1,0
"<collections::btree::map::BTreeMap<K, V, A> as core::cmp::PartialEq>::eq",alloc,8,8,3,2,0
"<collections::btree::map::BTreeMap<K, V, A> as core::cmp::PartialOrd>::partial_cmp",alloc,4,3,0,1,0
"<collections::btree::map::BTreeMap<K, V, A> as core::cmp::Ord>::cmp",alloc,4,3,0,1,0
"<collections::btree::map::BTreeMap<K, V, A> as core::fmt::Debug>::fmt",alloc,5,4,1,1,0
"<collections::btree::map::BTreeMap<K, V, A> as core::ops::Index<&Q>>::index",alloc,3,2,1,1,0
"<collections::btree::map::BTreeMap<K, V> as core::convert::From<[(K, V); N]>>::from",alloc,7,7,7,2,0
"collections::btree::map::BTreeMap::<K, V, A>::iter",alloc,8,8,6,2,0
"collections::btree::map::BTreeMap::<K, V, A>::iter_mut",alloc,8,8,6,2,0
"collections::btree::map::BTreeMap::<K, V, A>::keys",alloc,2,1,1,1,0
"collections::btree::map::BTreeMap::<K, V, A>::values",alloc,2,1,1,1,0
"collections::btree::map::BTreeMap::<K, V, A>::values_mut",alloc,2,1,1,1,0
"collections::btree::map::BTreeMap::<K, V, A>::len",alloc,1,0,1,0,0
"collections::btree::map::BTreeMap::<K, V, A>::is_empty",alloc,2,1,1,1,0
"collections::btree::map::BTreeMap::<K, V, A>::lower_bound",alloc,10,10,9,2,0
"collections::btree::map::BTreeMap::<K, V, A>::lower_bound_mut",alloc,12,12,15,2,0
"collections::btree::map::BTreeMap::<K, V, A>::upper_bound",alloc,10,10,9,2,0
"collections::btree::map::BTreeMap::<K, V, A>::upper_bound_mut",alloc,12,12,15,2,0
"<collections::btree::map::Cursor<'_, K, V> as core::clone::Clone>::clone",alloc,1,0,3,0,0
"<collections::btree::map::Cursor<'_, K, V> as core::fmt::Debug>::fmt",alloc,2,1,1,1,0
"<collections::btree::map::CursorMut<'_, K, V, A> as core::fmt::Debug>::fmt",alloc,2,1,1,1,0
"<collections::btree::map::CursorMutKey<'_, K, V, A> as core::fmt::Debug>::fmt",alloc,2,1,1,1,0
"collections::btree::map::Cursor::<'a, K, V>::next",alloc,13,15,12,2,0
"collections::btree::map::Cursor::<'a, K, V>::prev",alloc,13,15,12,2,0
"collections::btree::map::Cursor::<'a, K, V>::peek_next",alloc,3,2,1,1,0
"collections::btree::map::Cursor::<'a, K, V>::peek_prev",alloc,3,2,1,1,0
"collections::btree::map::CursorMut::<'a, K, V, A>::next",alloc,7,7,8,2,0
"collections::btree::map::CursorMut::<'a, K, V, A>::prev",alloc,7,7,8,2,0
"collections::btree::map::CursorMut::<'a, K, V, A>::peek_next",alloc,7,7,8,2,0
"collections::btree::map::CursorMut::<'a, K, V, A>::peek_prev",alloc,7,7,8,2,0
"collections::btree::map::CursorMut::<'a, K, V, A>::as_cursor",alloc,2,1,1,1,0
"collections::btree::map::CursorMut::<'a, K, V, A>::with_mutable_key",alloc,1,0,1,0,1
"collections::btree::map::CursorMutKey::<'a, K, V, A>::next",alloc,14,16,24,2,0
"collections::btree::map::CursorMutKey::<'a, K, V, A>::prev",alloc,14,16,24,2,0
"collections::btree::map::CursorMutKey::<'a, K, V, A>::peek_next",alloc,14,16,6,2,0
"collections::btree::map::CursorMutKey::<'a, K, V, A>::peek_prev",alloc,14,16,6,2,0
"collections::btree::map::CursorMutKey::<'a, K, V, A>::as_cursor",alloc,5,4,3,1,0
"collections::btree::map::CursorMutKey::<'a, K, V, A>::insert_after_unchecked",alloc,21,21,52,2,1
"collections::btree::map::CursorMutKey::<'a, K, V, A>::insert_before_unchecked",alloc,23,25,55,2,1
"collections::btree::map::CursorMutKey::<'a, K, V, A>::insert_after",alloc,16,20,23,3,0
"collections::btree::map::CursorMutKey::<'a, K, V, A>::insert_before",alloc,16,20,23,3,0
"collections::btree::map::CursorMutKey::<'a, K, V, A>::remove_next",alloc,27,31,31,3,0
"collections::btree::map::CursorMutKey::<'a, K, V, A>::remove_prev",alloc,27,31,31,3,0
"collections::btree::map::CursorMut::<'a, K, V, A>::insert_after_unchecked",alloc,2,1,1,1,1
"collections::btree::map::CursorMut::<'a, K, V, A>::insert_before_unchecked",alloc,2,1,1,1,1
"collections::btree::map::CursorMut::<'a, K, V, A>::insert_after",alloc,2,1,1,1,0
"collections::btree::map::CursorMut::<'a, K, V, A>::insert_before",alloc,2,1,1,1,0
"collections::btree::map::CursorMut::<'a, K, V, A>::remove_next",alloc,2,1,1,1,0
"collections::btree::map::CursorMut::<'a, K, V, A>::remove_prev",alloc,2,1,1,1,0
"<collections::btree::map::UnorderedKeyError as core::clone::Clone>::clone",alloc,1,0,0,0,0
"<collections::btree::map::UnorderedKeyError as core::cmp::PartialEq>::eq",alloc,1,0,1,0,0
"<collections::btree::map::UnorderedKeyError as core::cmp::Eq>::assert_fields_are_eq",alloc,1,0,0,0,0
"<collections::btree::map::UnorderedKeyError as core::fmt::Debug>::fmt",alloc,2,1,1,1,0
"<collections::btree::map::UnorderedKeyError as core::fmt::Display>::fmt",alloc,3,2,0,1,0
"collections::btree::mem::take_mut",alloc,2,1,1,1,0
"collections::btree::mem::replace",alloc,5,4,14,1,0
"<collections::btree::mem::replace::PanicGuard as core::ops::Drop>::drop",alloc,1,0,0,0,0
"<collections::btree::merge_iter::Peeked<I> as core::clone::Clone>::clone",alloc,7,7,5,2,0
"<collections::btree::merge_iter::Peeked<I> as core::fmt::Debug>::fmt",alloc,5,5,9,2,0
"<collections::btree::merge_iter::MergeIterInner<I> as core::clone::Clone>::clone",alloc,4,3,4,1,0
"<collections::btree::merge_iter::MergeIterInner<I> as core::fmt::Debug>::fmt",alloc,6,5,8,1,0
"collections::btree::merge_iter::MergeIterInner::<I>::new",alloc,1,0,2,0,0
"collections::btree::merge_iter::MergeIterInner::<I>::nexts",alloc,25,34,50,3,0
"collections::btree::merge_iter::MergeIterInner::<I>::lens",alloc,15,17,15,2,0
"<collections::btree::navigate::LeafRange<collections::btree::node::marker::Immut<'a>, K, V> as core::clone::Clone>::clone",alloc,3,2,3,1,0
"<collections::btree::navigate::LeafRange<B, K, V> as core::default::Default>::default",alloc,1,0,3,0,0
"collections::btree::navigate::LeafRange::<BorrowType, K, V>::none",alloc,1,0,3,0,0
"collections::btree::navigate::LeafRange::<BorrowType, K, V>::is_empty",alloc,2,1,2,1,0
"collections::btree::navigate::LeafRange::<BorrowType, K, V>::reborrow",alloc,5,4,3,1,0
"collections::btree::navigate::LeafRange::<collections::btree::node::marker::Immut<'a>, K, V>::next_checked",alloc,2,1,0,1,0
"collections::btree::navigate::LeafRange::<collections::btree::node::marker::Immut<'a>, K, V>::next_back_checked",alloc,2,1,0,1,0
"collections::btree::navigate::LeafRange::<collections::btree::node::marker::ValMut<'a>, K, V>::next_checked",alloc,2,1,0,1,0
"collections::btree::navigate::LeafRange::<collections::btree::node::marker::ValMut<'a>, K, V>::next_back_checked",alloc,2,1,0,1,0
"collections::btree::navigate::LeafRange::<BorrowType, K, V>::perform_next_checked",alloc,9,9,5,2,0
"collections::btree::navigate::LeafRange::<BorrowType, K, V>::perform_next_back_checked",alloc,9,9,5,2,0
"<collections::btree::navigate::LazyLeafHandle<collections::btree::node::marker::Immut<'a>, K, V> as core::clone::Clone>::clone",alloc,5,5,7,2,0
"collections::btree::navigate::LazyLeafHandle::<BorrowType, K, V>::reborrow",alloc,7,7,5,2,0
"<collections::btree::navigate::LazyLeafRange<B, K, V> as core::default::Default>::default",alloc,1,0,3,0,0
"<collections::btree::navigate::LazyLeafRange<collections::btree::node::marker::Immut<'a>, K, V> as core::clone::Clone>::clone",alloc,3,2,3,1,0
"collections::btree::navigate::LazyLeafRange::<BorrowType, K, V>::none",alloc,1,0,3,0,0
"collections::btree::navigate::LazyLeafRange::<BorrowType, K, V>::reborrow",alloc,5,4,3,1,0
"collections::btree::navigate::LazyLeafRange::<collections::btree::node::marker::Immut<'a>, K, V>::next_unchecked",alloc,4,3,0,1,1
"collections::btree::navigate::LazyLeafRange::<collections::btree::node::marker::Immut<'a>, K, V>::next_back_unchecked",alloc,4,3,0,1,1
"collections::btree::navigate::LazyLeafRange::<collections::btree::node::marker::ValMut<'a>, K, V>::next_unchecked",alloc,4,3,0,1,1
"collections::btree::navigate::LazyLeafRange::<collections::btree::node::marker::ValMut<'a>, K, V>::next_back_unchecked",alloc,4,3,0,1,1
"collections::btree::navigate::LazyLeafRange::<collections::btree::node::marker::Dying, K, V>::take_front",alloc,10,12,8,2,0
"collections::btree::navigate::LazyLeafRange::<collections::btree::node::marker::Dying, K, V>::deallocating_next_unchecked",alloc,7,6,5,1,1
"collections::btree::navigate::LazyLeafRange::<collections::btree::node::marker::Dying, K, V>::deallocating_next_back_unchecked",alloc,7,6,5,1,1
"collections::btree::navigate::LazyLeafRange::<collections::btree::node::marker::Dying, K, V>::deallocating_end",alloc,8,9,6,2,0
"collections::btree::navigate::LazyLeafRange::<BorrowType, K, V>::init_front",alloc,12,17,14,3,0
"collections::btree::navigate::LazyLeafRange::<BorrowType, K, V>::init_back",alloc,12,17,14,3,0
"collections::btree::navigate::<impl collections::btree::node::NodeRef<BorrowType, K, V, collections::btree::node::marker::LeafOrInternal>>::find_leaf_edges_spanning_range",alloc,23,28,32,4,1
"collections::btree::navigate::full_range",alloc,1,0,5,0,0
"collections::btree::navigate::<impl collections::btree::node::NodeRef<collections::btree::node::marker::Immut<'a>, K, V, collections::btree::node::marker::LeafOrInternal>>::range_search",alloc,2,1,0,1,0
"collections::btree::navigate::<impl collections::btree::node::NodeRef<collections::btree::node::marker::Immut<'a>, K, V, collections::btree::node::marker::LeafOrInternal>>::full_range",alloc,2,1,0,1,0
"collections::btree::navigate::<impl collections::btree::node::NodeRef<collections::btree::node::marker::ValMut<'a>, K, V, collections::btree::node::marker::LeafOrInternal>>::range_search",alloc,2,1,0,1,0
"collections::btree::navigate::<impl collections::btree::node::NodeRef<collections::btree::node::marker::ValMut<'a>, K, V, collections::btree::node::marker::LeafOrInternal>>::full_range",alloc,3,2,2,1,0
"collections::btree::navigate::<impl collections::btree::node::NodeRef<collections::btree::node::marker::Dying, K, V, collections::btree::node::marker::LeafOrInternal>>::full_range",alloc,3,2,2,1,0
"collections::btree::navigate::<impl collections::btree::node::Handle<collections::btree::node::NodeRef<BorrowType, K, V, collections::btree::node::marker::Leaf>, collections::btree::node::marker::Edge>>::next_kv",alloc,12,14,10,2,0
"collections::btree::navigate::<impl collections::btree::node::Handle<collections::btree::node::NodeRef<BorrowType, K, V, collections::btree::node::marker::Leaf>, collections::btree::node::marker::Edge>>::next_back_kv",alloc,12,14,10,2,0
"collections::btree::navigate::<impl collections::btree::node::Handle<collections::btree::node::NodeRef<BorrowType, K, V, collections::btree::node::marker::Internal>, collections::btree::node::marker::Edge>>::next_kv",alloc,11,13,11,2,0
"collections::btree::navigate::<impl collections::btree::node::Handle<collections::btree::node::NodeRef<collections::btree::node::marker::Dying, K, V, collections::btree::node::marker::Leaf>, collections::btree::node::marker::Edge>>::deallocating_next",alloc,17,19,13,2,1
"collections::btree::navigate::<impl collections::btree::node::Handle<collections::btree::node::NodeRef<collections::btree::node::marker::Dying, K, V, collections::btree::node::marker::Leaf>, collections::btree::node::marker::Edge>>::deallocating_next_back",alloc,17,19,13,2,1
"collections::btree::navigate::<impl collections::btree::node::Handle<collections::btree::node::NodeRef<collections::btree::node::marker::Dying, K, V, collections::btree::node::marker::Leaf>, collections::btree::node::marker::Edge>>::deallocating_end",alloc,11,11,5,2,0
"collections::btree::navigate::<impl collections::btree::node::Handle<collections::btree::node::NodeRef<collections::btree::node::marker::Immut<'a>, K, V, collections::btree::node::marker::Leaf>, collections::btree::node::marker::Edge>>::next_unchecked",alloc,2,1,0,1,1
"collections::btree::navigate::<impl collections::btree::node::Handle<collections::btree::node::NodeRef<collections::btree::node::marker::Immut<'a>, K, V, collections::btree::node::marker::Leaf>, collections::btree::node::marker::Edge>>::next_back_unchecked",alloc,2,1,0,1,1
"collections::btree::navigate::<impl collections::btree::node::Handle<collections::btree::node::NodeRef<collections::btree::node::marker::ValMut<'a>, K, V, collections::btree::node::marker::Leaf>, collections::btree::node::marker::Edge>>::next_unchecked",alloc,3,2,0,1,1
"collections::btree::navigate::<impl collections::btree::node::Handle<collections::btree::node::NodeRef<collections::btree::node::marker::ValMut<'a>, K, V, collections::btree::node::marker::Leaf>, collections::btree::node::marker::Edge>>::next_back_unchecked",alloc,3,2,0,1,1
"collections::btree::navigate::<impl collections::btree::node::Handle<collections::btree::node::NodeRef<collections::btree::node::marker::Dying, K, V, collections::btree::node::marker::Leaf>, collections::btree::node::marker::Edge>>::deallocating_next_unchecked",alloc,2,1,1,1,1
"collections::btree::navigate::<impl collections::btree::node::Handle<collections::btree::node::NodeRef<collections::btree::node::marker::Dying, K, V, collections::btree::node::marker::Leaf>, collections::btree::node::marker::Edge>>::deallocating_next_back_unchecked",alloc,2,1,1,1,1
"collections::btree::navigate::<impl collections::btree::node::NodeRef<BorrowType, K, V, collections::btree::node::marker::LeafOrInternal>>::first_leaf_edge",alloc,9,9,6,2,0
"collections::btree::navigate::<impl collections::btree::node::NodeRef<BorrowType, K, V, collections::btree::node::marker::LeafOrInternal>>::last_leaf_edge",alloc,9,9,6,2,0
"collections::btree::navigate::<impl collections::btree::node::NodeRef<collections::btree::node::marker::Immut<'a>, K, V, collections::btree::node::marker::LeafOrInternal>>::visit_nodes_in_order",alloc,23,27,26,3,0
"collections::btree::navigate::<impl collections::btree::node::NodeRef<collections::btree::node::marker::Immut<'a>, K, V, collections::btree::node::marker::LeafOrInternal>>::calc_length",alloc,2,1,4,1,0
"collections::btree::navigate::<impl collections::btree::node::Handle<collections::btree::node::NodeRef<BorrowType, K, V, collections::btree::node::marker::LeafOrInternal>, collections::btree::node::marker::KV>>::next_leaf_edge",alloc,8,8,3,2,0
"collections::btree::navigate::<impl collections::btree::node::Handle<collections::btree::node::NodeRef<BorrowType, K, V, collections::btree::node::marker::LeafOrInternal>, collections::btree::node::marker::KV>>::next_back_leaf_edge",alloc,8,8,3,2,0
"collections::btree::navigate::<impl collections::btree::node::NodeRef<BorrowType, K, V, collections::btree::node::marker::LeafOrInternal>>::lower_bound",alloc,8,8,10,2,0
"collections::btree::navigate::<impl collections::btree::node::NodeRef<BorrowType, K, V, collections::btree::node::marker::LeafOrInternal>>::upper_bound",alloc,8,8,10,2,0
"collections::btree::node::LeafNode::<K, V>::init",alloc,3,2,3,1,1
"collections::btree::node::LeafNode::<K, V>::new",alloc,5,4,7,1,0
"collections::btree::node::InternalNode::<K, V>::new",alloc,5,4,8,1,1
"<collections::btree::node::NodeRef<collections::btree::node::marker::Immut<'a>, K, V, Type> as core::clone::Clone>::clone",alloc,1,0,1,0,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Owned, K, V, collections::btree::node::marker::Leaf>::new_leaf",alloc,3,2,0,1,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Owned, K, V, collections::btree::node::marker::Leaf>::from_new_leaf",alloc,3,2,3,1,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Owned, K, V, collections::btree::node::marker::Internal>::new_internal",alloc,8,7,17,1,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Owned, K, V, collections::btree::node::marker::Internal>::from_new_internal",alloc,7,6,6,1,0
"collections::btree::node::NodeRef::<BorrowType, K, V, collections::btree::node::marker::Internal>::from_internal",alloc,4,3,2,1,0
"collections::btree::node::NodeRef::<BorrowType, K, V, collections::btree::node::marker::Internal>::as_internal_ptr",alloc,2,1,2,1,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::Internal>::as_internal_mut",alloc,2,1,2,1,0
"collections::btree::node::NodeRef::<BorrowType, K, V, Type>::len",alloc,3,2,1,1,0
"collections::btree::node::NodeRef::<BorrowType, K, V, Type>::height",alloc,1,0,1,0,0
"collections::btree::node::NodeRef::<BorrowType, K, V, Type>::reborrow",alloc,1,0,3,0,0
"collections::btree::node::NodeRef::<BorrowType, K, V, Type>::as_leaf_ptr",alloc,2,1,1,1,0
"collections::btree::node::NodeRef::<BorrowType, K, V, Type>::ascend",alloc,5,4,7,1,0
"collections::btree::node::NodeRef::<BorrowType, K, V, Type>::first_edge",alloc,2,1,0,1,0
"collections::btree::node::NodeRef::<BorrowType, K, V, Type>::last_edge",alloc,3,2,1,1,0
"collections::btree::node::NodeRef::<BorrowType, K, V, Type>::first_kv",alloc,5,4,2,1,0
"collections::btree::node::NodeRef::<BorrowType, K, V, Type>::last_kv",alloc,6,5,4,1,0
"collections::btree::node::NodeRef::<BorrowType, K, V, Type>::eq",alloc,7,7,15,2,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Immut<'a>, K, V, Type>::into_leaf",alloc,2,1,2,1,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Immut<'a>, K, V, Type>::keys",alloc,5,4,5,1,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Dying, K, V, collections::btree::node::marker::LeafOrInternal>::deallocate_and_ascend",alloc,11,11,4,2,1
"collections::btree::node::NodeRef::<collections::btree::node::marker::Mut<'a>, K, V, Type>::reborrow_mut",alloc,1,0,3,0,1
"collections::btree::node::NodeRef::<collections::btree::node::marker::Mut<'a>, K, V, Type>::as_leaf_mut",alloc,2,1,2,1,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Mut<'a>, K, V, Type>::into_leaf_mut",alloc,2,1,3,1,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Mut<'a>, K, V, Type>::dormant",alloc,1,0,3,0,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::DormantMut, K, V, Type>::awaken",alloc,1,0,3,0,1
"collections::btree::node::NodeRef::<collections::btree::node::marker::Dying, K, V, Type>::as_leaf_dying",alloc,2,1,2,1,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Mut<'a>, K, V, Type>::key_area_mut",alloc,4,3,5,1,1
"collections::btree::node::NodeRef::<collections::btree::node::marker::Mut<'a>, K, V, Type>::val_area_mut",alloc,4,3,5,1,1
"collections::btree::node::NodeRef::<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::Internal>::edge_area_mut",alloc,4,3,5,1,1
"collections::btree::node::NodeRef::<collections::btree::node::marker::ValMut<'a>, K, V, Type>::into_key_val_mut_at",alloc,6,5,9,1,1
"collections::btree::node::NodeRef::<collections::btree::node::marker::Mut<'a>, K, V, Type>::len_mut",alloc,2,1,1,1,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::Internal>::correct_childrens_parent_links",alloc,14,14,6,2,1
"collections::btree::node::NodeRef::<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::Internal>::correct_all_childrens_parent_links",alloc,4,3,1,1,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::LeafOrInternal>::set_parent_link",alloc,3,2,5,1,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Owned, K, V, collections::btree::node::marker::LeafOrInternal>::clear_parent_link",alloc,3,2,3,1,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Owned, K, V, collections::btree::node::marker::LeafOrInternal>::new",alloc,3,2,0,1,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Owned, K, V, collections::btree::node::marker::LeafOrInternal>::push_internal_level",alloc,2,1,4,1,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Owned, K, V, collections::btree::node::marker::LeafOrInternal>::pop_internal_level",alloc,14,13,11,1,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Owned, K, V, Type>::borrow_mut",alloc,1,0,3,0,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Owned, K, V, Type>::borrow_valmut",alloc,1,0,3,0,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Owned, K, V, Type>::into_dying",alloc,1,0,3,0,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::Leaf>::push_with_handle",alloc,11,10,15,1,1
"collections::btree::node::NodeRef::<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::Leaf>::push",alloc,3,2,1,1,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::Internal>::push",alloc,20,19,22,1,0
"collections::btree::node::NodeRef::<BorrowType, K, V, collections::btree::node::marker::Leaf>::forget_type",alloc,1,0,3,0,0
"collections::btree::node::NodeRef::<BorrowType, K, V, collections::btree::node::marker::Internal>::forget_type",alloc,1,0,3,0,0
"collections::btree::node::NodeRef::<BorrowType, K, V, collections::btree::node::marker::LeafOrInternal>::force",alloc,4,4,10,2,0
"collections::btree::node::NodeRef::<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::LeafOrInternal>::cast_to_leaf_unchecked",alloc,3,2,5,1,1
"collections::btree::node::NodeRef::<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::LeafOrInternal>::cast_to_internal_unchecked",alloc,3,2,5,1,1
"<collections::btree::node::Handle<Node, Type> as core::clone::Clone>::clone",alloc,1,0,1,0,0
"collections::btree::node::Handle::<Node, Type>::into_node",alloc,1,0,1,0,0
"collections::btree::node::Handle::<Node, Type>::idx",alloc,1,0,1,0,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<BorrowType, K, V, NodeType>, collections::btree::node::marker::KV>::new_kv",alloc,4,3,3,1,1
"collections::btree::node::Handle::<collections::btree::node::NodeRef<BorrowType, K, V, NodeType>, collections::btree::node::marker::KV>::left_edge",alloc,2,1,2,1,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<BorrowType, K, V, NodeType>, collections::btree::node::marker::KV>::right_edge",alloc,3,2,4,1,0
"<collections::btree::node::Handle<collections::btree::node::NodeRef<BorrowType, K, V, NodeType>, HandleType> as core::cmp::PartialEq>::eq",alloc,5,5,8,2,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<BorrowType, K, V, NodeType>, HandleType>::reborrow",alloc,2,1,3,1,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, NodeType>, HandleType>::reborrow_mut",alloc,2,1,3,1,1
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, NodeType>, HandleType>::dormant",alloc,2,1,3,1,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::DormantMut, K, V, NodeType>, HandleType>::awaken",alloc,2,1,3,1,1
"collections::btree::node::Handle::<collections::btree::node::NodeRef<BorrowType, K, V, NodeType>, collections::btree::node::marker::Edge>::new_edge",alloc,4,3,3,1,1
"collections::btree::node::Handle::<collections::btree::node::NodeRef<BorrowType, K, V, NodeType>, collections::btree::node::marker::Edge>::left_kv",alloc,6,6,8,2,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<BorrowType, K, V, NodeType>, collections::btree::node::marker::Edge>::right_kv",alloc,6,6,7,2,0
"collections::btree::node::splitpoint",alloc,15,18,21,2,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::Leaf>, collections::btree::node::marker::Edge>::insert_fit",alloc,12,11,23,1,1
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::Leaf>, collections::btree::node::marker::Edge>::insert",alloc,22,24,35,2,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::Internal>, collections::btree::node::marker::Edge>::correct_parent_link",alloc,5,4,3,1,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::Internal>, collections::btree::node::marker::Edge>::insert_fit",alloc,21,20,41,1,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::Internal>, collections::btree::node::marker::Edge>::insert",alloc,23,25,37,2,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, collections::btree::node::marker::Leaf>, collections::btree::node::marker::Edge>::insert_recursing",alloc,25,30,55,3,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<BorrowType, K, V, collections::btree::node::marker::Internal>, collections::btree::node::marker::Edge>::descend",alloc,5,4,8,1,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Immut<'a>, K, V, NodeType>, collections::btree::node::marker::KV>::into_kv",alloc,9,8,11,1,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, NodeType>, collections::btree::node::marker::KV>::key_mut",alloc,3,2,2,1,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, NodeType>, collections::btree::node::marker::KV>::into_val_mut",alloc,7,6,7,1,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, NodeType>, collections::btree::node::marker::KV>::into_kv_mut",alloc,9,8,11,1,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::ValMut<'a>, K, V, NodeType>, collections::btree::node::marker::KV>::into_kv_valmut",alloc,2,1,2,1,0
"collections::btree::node::Handle::<collections::btree::node::NodeRef<collections::btree::node::marker::Mut<'a>, K, V, NodeType>, collections::btree::node::marker::KV>::kv_mut",alloc,9,8,11,1,0
